Month #,Month,Year,STORE TYPE,CATEGORY,SEGMENT,MANUFACTURER_1,BRAND_2,BARCODE,PACK SIZE,PACK unit, Value Sales , Units Sales ,REGION,STATE,CITY,STORE_ID,PRODUCT_ID,SUPPLIER_ID,DISTRIBUTION_CENTER,SALES_CHANNEL,BATCH_NUMBER,LOT_NUMBER,SUPPLIER_LEAD_TIME_DAYS,WAREHOUSE_ID,INVENTORY_STATUS,ORDER_STATUS,DATA_SOURCE,INGESTION_TIMESTAMP
01,Jan,2019,Private market minimarkets,Surface Cleaners,Bathroom,R,V,7290011074173,20,EACH,"11,218",50,North,Punjab,Ludhiana,ST00307,PRD961109,SUP0104,DC_DEL,Modern Trade,B221803,LOT27485,8,WH01,Low Stock,Completed,SAP S/4HANA,17-05-2024 13:35
01,Jan,2019,Private discounters,Surface Cleaners,Bathroom,C,E,5412533002652,200,ML,"4,952",20,East,Bihar,Patna,ST01084,PRD272686,SUP0108,DC_DEL,Modern Trade,B255484,LOT44920,3,WH03,Low Stock,Completed,Distributor Portal,05-05-2024 08:19
01,Jan,2019,Private discounters,Dishwashing,Bars,Y,Y,7290014905139,980,ML,199,1,North,Haryana,Gurugram,ST00435,PRD475656,SUP0064,DC_KOL,Modern Trade,B953703,LOT86451,11,WH03,In Stock,Returned,SAP S/4HANA,12-08-2024 01:55
01,Jan,2019,Private discounters,Stain Removal,Stain Remover,R,V,7290101866633,3000,ML," 17,17,504 ","7,095",South,Kerala,Thiruvananthapuram,ST00021,PRD815206,SUP0051,DC_BLR,Modern Trade,B309262,LOT58507,11,WH04,In Stock,Completed,SAP S/4HANA,30-12-2024 10:46
01,Jan,2019,Private discounters,Stain Removal,Stain Remover,Unknown,V,7290101866787,3000,ML," 4,97,225 ","2,028",East,Odisha,Bhubaneswar,ST00875,PRD402772,SUP0076,DC_CHN,Wholesale,B107280,LOT28825,7,WH04,Out of Stock,Completed,Distributor Portal,24-12-2024 07:49
01,Jan,2019,Private discounters,Stain Removal,Color Care,R,V,7290108200188,940,ML,"48,615",244,Central,Madhya Pradesh,Indore,ST00382,PRD250699,SUP0022,DC_MUM,E-Commerce,B175276,LOT27522,11,WH03,In Stock,Completed,SAP S/4HANA,16-03-2024 05:22
01,Jan,2019,Private discounters,Laundry Detergents,Pods,R,V,7290108200195,940,ML,"66,418",339,Central,Madhya Pradesh,Indore,ST00245,PRD178195,SUP0060,DC_CHN,Wholesale,B597613,LOT69029,13,WH05,Reserved,Completed,SAP ECC,16-08-2024 10:51
01,Jan,2019,Private discounters,Stain Removal,Color Care,R,V,7290108201543,2000,ML,"37,585",170,North,Haryana,Gurugram,ST01097,PRD079342,SUP0002,DC_BLR,Retail,B850139,LOT18789,7,WH05,In Stock,Pending,SAP S/4HANA,28-05-2024 08:28
01,Jan,2019,Private discounters,Surface Cleaners,Bathroom,R,V,7290112000446,3470,ML,897,3,West,Maharashtra,Pune,ST01473,PRD381031,SUP0056,DC_CHN,E-Commerce,B412142,LOT89387,8,WH01,In Stock,Cancelled,SAP S/4HANA,24-07-2024 11:18
01,Jan,2019,Private discounters,Personal Hygiene,Wipes,S,S,7290005425912,4000,ML," 2,62,255 ",787,West,Gujarat,Ahmedabad,ST01100,PRD698946,SUP0040,DC_DEL,E-Commerce,B410196,LOT46911,4,WH04,In Stock,Pending,SAP S/4HANA,10-01-2024 22:30
01,Jan,2019,Private discounters,Stain Removal,Stain Remover,S,S,7290005430626,2000,ML,"24,274",118,East,West Bengal,Kolkata,ST00698,PRD651369,SUP0028,DC_DEL,Wholesale,B887319,LOT90880,9,WH03,In Stock,Completed,SAP ECC,06-05-2024 04:57
01,Jan,2019,Private discounters,Dishwashing,Liquid,S,S,7290013268891,3000,ML," 8,88,325 ","3,416",West,Maharashtra,Pune,ST00590,PRD015864,SUP0077,DC_BLR,Modern Trade,B486940,LOT48462,6,WH04,In Stock,Completed,SAP ECC,18-06-2024 15:39
01,Jan,2019,Private discounters,Laundry Detergents,Liquid,S,S,7290014397453,3000,ML," 1,79,876 ",670,West,Goa,Panaji,ST00390,PRD620840,SUP0097,DC_KOL,Retail,B253963,LOT87167,11,WH03,In Stock,Completed,SAP ECC,28-01-2024 01:24
01,Jan,2019,Private discounters,Stain Removal,Fabric Whitener,S,S,7290107280563,3000,ML," 2,83,022 ","1,049",East,West Bengal,Kolkata,ST01366,PRD261281,SUP0003,DC_CHN,Wholesale,B895935,LOT62303,5,WH03,In Stock,Completed,SAP ECC,23-12-2024 04:30
01,Jan,2019,Private discounters,Stain Removal,Stain Remover,Y,U,7290002921233,200,ML,"27,050",104,East,Bihar,Patna,ST01314,PRD322133,SUP0063,DC_BLR,E-Commerce,B922326,LOT40453,12,WH01,In Stock,Completed,Distributor Portal,29-06-2024 19:54
01,Jan,2019,Private discounters,Stain Removal,Stain Remover,D,L,7290004147280,1,EACH,"7,511",76,West,Goa,Panaji,ST00568,PRD581381,SUP0098,DC_MUM,Modern Trade,B111506,LOT52189,13,,In Stock,Completed,SAP S/4HANA,14-05-2024 01:32
01,Jan,2019,Private discounters,Stain Removal,Stain Remover,D,L,7290004147327,1000,GR,"12,057",73,East,West Bengal,Kolkata,ST01355,PRD034749,SUP0023,DC_MUM,Modern Trade,B814904,LOT80259,10,WH05,In Stock,Pending,SAP S/4HANA,31-07-2024 01:27
01,Jan,2019,Private discounters,Personal Hygiene,Handwash,J,F,7290006660350,1000,ML,"3,933",14,West,Goa,Panaji,ST00259,PRD060739,SUP0055,DC_KOL,Retail,B363961,LOT21008,10,WH04,In Stock,Completed,Retail POS,03-08-2024 11:19
01,Jan,2019,Private discounters,Air Care,Freshener,Y,Y,7290109920153,840,GR,"36,591",123,Central,Chhattisgarh,Raipur,ST00426,PRD175068,SUP0032,DC_DEL,Retail,B201484,LOT21262,3,WH03,In Stock,Completed,SAP ECC,02-12-2024 15:33
01,Jan,2019,Private discounters,Laundry Detergents,Pods,S,S,7290000289458,250,ML,"2,931",17,Central,Madhya Pradesh,Indore,ST01030,PRD496072,SUP0084,DC_BLR,Wholesale,B416316,LOT35576,2,WH05,In Stock,Completed,SAP ECC,15-04-2024 14:09
01,Jan,2019,Private discounters,Air Care,Diffuser,S,S,7290003015597,250,ML,"13,680",84,North,Haryana,Gurugram,ST00006,PRD804737,SUP0028,DC_CHN,Retail,B654321,LOT17566,4,WH03,In Stock,Returned,SAP S/4HANA,07-12-2024 08:31
01,Jan,2019,Private discounters,Air Care,Spray,Y,I,3045201106004,150,ML,"10,357",48,Central,Chhattisgarh,Raipur,ST00191,PRD078474,SUP0008,DC_BLR,Modern Trade,B925379,LOT75038,11,WH04,In Stock,Pending,SAP S/4HANA,22-06-2024 07:13
01,Jan,2019,Private discounters,Stain Removal,Fabric Whitener,Y,I,3045201107001,150,ML,"12,109",58,North,Uttar Pradesh,Lucknow,ST00148,PRD279462,SUP0003,DC_KOL,Wholesale,B647539,LOT19432,9,WH03,In Stock,Returned,SAP S/4HANA,04-09-2024 14:48
01,Jan,2019,Private discounters,Personal Hygiene,Wipes,Y,I,3045201108008,150,ML,"13,736",66,Central,Chhattisgarh,Raipur,ST00405,PRD053810,SUP0094,DC_BLR,Retail,B965619,LOT25402,5,WH02,In Stock,Returned,SAP ECC,17-07-2024 00:14
01,Jan,2019,Private discounters,Surface Cleaners,Kitchen,H,C,4015000031394,250,ML,"79,308",488,West,Maharashtra,Pune,ST00258,PRD914094,SUP0089,DC_KOL,Retail,B639778,LOT75412,6,WH05,In Stock,Completed,SAP ECC,04-01-2024 11:00
01,Jan,2019,Private discounters,Air Care,Spray,Y,A,48256214758,1000,GR,"72,048",330,Central,Chhattisgarh,Raipur,ST00730,PRD217987,SUP0053,DC_KOL,Wholesale,B663258,LOT84183,14,WH01,In Stock,Completed,Distributor Portal,11-06-2024 21:03
01,Jan,2019,Private discounters,Personal Hygiene,Wipes,Y,A,7290002921332,75,GR,"54,232",415,South,Karnataka,Bengaluru,ST00090,PRD122752,SUP0094,DC_KOL,Retail,B220298,LOT38262,6,WH02,In Stock,Completed,Retail POS,23-07-2024 08:38
01,Jan,2019,Private discounters,Stain Removal,Stain Remover,G,Z_,7297174000025,40,GR,"9,826",84,Central,Madhya Pradesh,Indore,ST00824,PRD694180,SUP0029,DC_BLR,Retail,B521537,LOT90764,12,WH03,In Stock,Completed,Distributor Portal,27-06-2024 21:51
01,Jan,2019,Private discounters,Stain Removal,Fabric Whitener,R,V,7290108200201,1350,GR," 3,12,230 ","1,070",Central,Chhattisgarh,Raipur,ST00010,PRD062800,SUP0111,DC_MUM,Wholesale,B259493,LOT58421,3,WH04,In Stock,Completed,Distributor Portal,03-02-2024 11:30
01,Jan,2019,Private discounters,Stain Removal,Stain Remover,R,V,7290108200218,1350,GR," 3,73,041 ","1,282",North,Haryana,Gurugram,ST01111,PRD596230,SUP0094,DC_CHN,Wholesale,B841022,LOT70990,2,WH03,In Stock,Cancelled,Distributor Portal,30-09-2024 00:38
01,Jan,2019,Private discounters,Dishwashing,Liquid,R,V,7290108200225,470,GR," 3,40,864 ","2,756",West,Gujarat,Ahmedabad,ST00838,PRD808093,SUP0098,DC_KOL,E-Commerce,B863618,LOT30478,9,WH01,Reserved,Completed,SAP S/4HANA,05-10-2024 20:26
01,Jan,2019,Private discounters,Air Care,Freshener,R,V,7290108200232,470,GR," 3,69,127 ","2,918",North,Punjab,Ludhiana,ST01175,PRD084394,SUP0089,DC_DEL,Modern Trade,B813887,LOT44534,11,WH04,In Stock,Completed,Distributor Portal,23-06-2024 18:41
01,Jan,2019,Private discounters,Air Care,Diffuser,R,V,7290108201574,1620,GR,"9,789",30,West,Maharashtra,Pune,ST00988,PRD556104,SUP0081,DC_KOL,Modern Trade,B283081,LOT36098,13,WH05,Low Stock,Completed,Distributor Portal,10-04-2024 08:04
01,Jan,2019,Private discounters,Stain Removal,Color Care,R,V,7290108201857,1620,GR,"34,574",109,Central,Madhya Pradesh,Indore,ST00625,PRD013850,SUP0059,DC_BLR,Wholesale,B726488,LOT20477,6,WH05,Low Stock,Completed,Retail POS,07-01-2024 23:48
01,Jan,2019,Private discounters,Surface Cleaners,Multipurpose,S,S,7290005427411,800,GR,790,4,East,Odisha,Bhubaneswar,ST00030,PRD996641,SUP0024,DC_KOL,Modern Trade,B258024,LOT83642,3,WH03,Low Stock,Completed,Distributor Portal,24-01-2024 10:49
01,Jan,2019,Private discounters,Dishwashing,Bars,S,S,7290108351491,720,GR,"79,352",433,North,Delhi,New Delhi,ST00128,PRD983561,SUP0038,DC_DEL,Modern Trade,B176333,LOT52290,8,WH02,In Stock,Completed,Distributor Portal,16-12-2024 15:01
01,Jan,2019,Private discounters,Stain Removal,Color Care,U,R,7290000339191,350,GR," 1,55,719 ",768,Central,Chhattisgarh,Raipur,ST01102,PRD434082,SUP0028,DC_MUM,Retail,B564239,LOT89437,3,WH04,In Stock,Completed,SAP ECC,18-04-2024 13:14
01,Jan,2019,Private discounters,Stain Removal,Color Care,B,O,7290006784506,750,ML,"15,682",161,South,Telangana,Hyderabad,ST00421,PRD945148,SUP0097,DC_BLR,Retail,B645754,LOT42338,7,WH02,In Stock,Completed,SAP ECC,18-03-2024 19:01
01,Jan,2019,Private discounters,Stain Removal,Stain Remover,R,V,7290101864127,750,ML," 6,96,440 ","5,124",North,Haryana,Gurugram,ST01079,PRD316063,SUP0062,DC_BLR,Modern Trade,B665591,LOT57257,10,WH03,In Stock,Completed,Retail POS,06-10-2024 06:28
01,Jan,2019,Private discounters,Personal Hygiene,Wipes,R,V,7290101865698,300,ML,"30,450",136,West,Goa,Panaji,ST00305,PRD028428,SUP0100,DC_BLR,Retail,B779223,LOT35696,5,WH04,In Stock,Completed,SAP S/4HANA,28-05-2024 07:51
01,Jan,2019,Private discounters,Stain Removal,Stain Remover,S,S,7290000286907,750,ML,"20,605",81,North,Punjab,Ludhiana,ST00546,PRD368167,SUP0051,DC_DEL,Retail,B532049,LOT41917,6,WH05,Low Stock,Completed,Retail POS,12-04-2024 04:21
01,Jan,2019,Private discounters,Surface Cleaners,Kitchen,S,S,7290000286921,750,ML," 1,53,786 ","1,243",Central,Chhattisgarh,Raipur,ST01129,PRD377304,SUP0007,DC_BLR,E-Commerce,B125210,LOT51611,2,WH05,In Stock,Completed,SAP ECC,26-03-2024 03:34
01,Jan,2019,Private discounters,Laundry Detergents,Liquid,S,S,7290003015580,700,ML,"3,981",17,North,Delhi,New Delhi,ST01196,PRD632186,SUP0023,DC_MUM,Retail,B854901,LOT31131,14,WH03,Low Stock,Completed,SAP S/4HANA,26-04-2024 06:11
01,Jan,2019,Private discounters,Dishwashing,Liquid,S,S,7290005430602,750,ML," 6,24,730 ","3,700",West,Maharashtra,Pune,ST00022,PRD714851,SUP0118,DC_CHN,Retail,B348989,LOT84600,2,WH04,Out of Stock,Completed,Distributor Portal,13-12-2024 12:54
01,Jan,2019,Private discounters,Personal Hygiene,Wipes,S,S,7290012823657,750,ML,"47,172",395,Central,Madhya Pradesh,Indore,ST01311,PRD427596,SUP0046,DC_CHN,Retail,B751427,LOT20280,10,WH03,In Stock,Completed,Distributor Portal,28-05-2024 19:23
01,Jan,2019,Private discounters,Personal Hygiene,Sanitizer,Unknown,S,7290014397859,230,ML,"4,159",29,Central,Chhattisgarh,Raipur,ST00391,PRD860254,SUP0090,DC_KOL,Modern Trade,B382905,LOT38141,6,WH05,In Stock,Completed,Distributor Portal,28-01-2024 17:33
01,Jan,2019,Private discounters,Stain Removal,Fabric Whitener,Y,H,7290014905894,500,ML,"26,659",254,West,Goa,Panaji,ST00617,PRD338748,SUP0078,DC_CHN,E-Commerce,B541393,LOT33187,13,WH01,Low Stock,Completed,Retail POS,25-06-2024 21:07
01,Jan,2019,Private discounters,Surface Cleaners,Bathroom,I,C_2,7290011920722,750,ML,"4,745",38,South,Kerala,Thiruvananthapuram,ST00149,PRD731701,SUP0106,DC_DEL,Wholesale,B855841,LOT63217,12,WH02,In Stock,Completed,Distributor Portal,26-03-2024 22:23
01,Jan,2019,Private discounters,Stain Removal,Fabric Whitener,R,V,7290011074173,20,EACH,"40,482",195,East,Bihar,Patna,ST01296,PRD397233,SUP0028,DC_CHN,Wholesale,B580617,LOT81469,4,WH03,In Stock,Completed,SAP ECC,22-07-2024 03:19
01,Jan,2019,National supermarket chains,Stain Removal,Fabric Whitener,L,M,7291025035709,3000,ML,"7,191",31,West,Goa,Panaji,ST00299,PRD743068,SUP0024,DC_DEL,E-Commerce,B676363,LOT45574,3,WH01,In Stock,Completed,SAP ECC,05-07-2024 00:54
01,Jan,2019,National supermarket chains,Stain Removal,Color Care,C,E,5412533002652,200,ML,"6,835",32,West,Maharashtra,Mumbai,ST00172,PRD535214,SUP0007,DC_DEL,E-Commerce,B974758,LOT38636,11,WH05,In Stock,Pending,SAP ECC,13-07-2024 11:22
01,Jan,2019,National supermarket chains,Surface Cleaners,Bathroom,R,V,7290101866633,3000,ML," 7,72,468 ","3,165",Central,Chhattisgarh,Raipur,ST00047,PRD307652,SUP0112,DC_KOL,Retail,B318266,LOT87806,8,WH03,Out of Stock,Completed,SAP S/4HANA,19-05-2024 09:28
01,Jan,2019,National supermarket chains,Surface Cleaners,Multipurpose,R,V,7290101866787,3000,ML," 2,34,308 ",945,West,Goa,Panaji,ST00626,PRD155558,SUP0100,DC_CHN,Modern Trade,B506863,LOT89143,5,WH05,In Stock,Returned,SAP S/4HANA,10-11-2024 12:22
01,Jan,2019,National supermarket chains,Stain Removal,Stain Remover,R,V,7290108200188,940,ML,"62,034",293,Central,Madhya Pradesh,Indore,ST00207,PRD651087,SUP0103,DC_KOL,Retail,B838608,LOT80834,4,WH05,In Stock,Completed,Retail POS,04-02-2024 08:37
01,Jan,2019,National supermarket chains,Stain Removal,Color Care,R,V,7290108200195,940,ML,"54,710",285,South,Karnataka,Bengaluru,ST00453,PRD096933,SUP0079,DC_BLR,Retail,B192205,LOT60624,3,WH03,In Stock,Pending,Retail POS,11-07-2024 08:32
01,Jan,2019,National supermarket chains,Personal Hygiene,Handwash,R,V,7290108201543,2000,ML,"12,237",47,East,Bihar,Patna,ST01419,PRD423727,SUP0049,DC_MUM,Modern Trade,B285591,LOT13378,12,WH01,In Stock,Returned,Retail POS,07-01-2024 04:16
01,Jan,2019,National supermarket chains,Stain Removal,Stain Remover,R,V,7290112000446,3470,ML,299,1,South,Karnataka,Mysuru,ST00925,PRD388174,SUP0003,DC_CHN,Retail,B885116,LOT41863,12,WH03,Low Stock,Completed,SAP S/4HANA,06-12-2024 16:50
01,Jan,2019,National supermarket chains,Stain Removal,Stain Remover,R,V,7290112000651,470,ML,319,1,West,Goa,Panaji,ST00754,PRD765236,SUP0112,DC_BLR,Modern Trade,B830324,LOT35863,12,WH05,In Stock,Completed,SAP S/4HANA,14-01-2024 06:26
01,Jan,2019,National supermarket chains,Surface Cleaners,Multipurpose,S,S,7290005425912,4000,ML," 1,54,342 ",500,East,West Bengal,Kolkata,ST01325,PRD639829,SUP0002,DC_BLR,Retail,B887865,LOT53249,11,WH04,In Stock,Pending,Distributor Portal,16-09-2024 07:25
01,Jan,2019,National supermarket chains,Personal Hygiene,Sanitizer,S,S,7290005430626,2000,ML,"3,439",16,Central,Chhattisgarh,Raipur,ST00708,PRD797434,SUP0007,DC_KOL,Retail,B718487,LOT69596,11,WH05,In Stock,Completed,Distributor Portal,24-12-2024 22:08
01,Jan,2019,National supermarket chains,Stain Removal,Color Care,S,S,7290013268891,3000,ML," 5,00,827 ","1,807",West,Maharashtra,Pune,ST01009,PRD836018,SUP0080,DC_KOL,Retail,B732785,LOT18847,5,WH03,In Stock,Completed,SAP ECC,19-11-2024 12:25
01,Jan,2019,National supermarket chains,Laundry Detergents,Powder,S,S,7290014397453,3000,ML," 1,13,185 ",420,North,Delhi,New Delhi,ST00676,PRD069737,SUP0021,DC_MUM,Wholesale,B364000,LOT43162,10,WH01,Low Stock,Completed,Retail POS,01-05-2024 05:07
01,Jan,2019,National supermarket chains,Laundry Detergents,Pods,S,S,7290107280563,3000,ML,"85,239",320,South,Tamil Nadu,Madurai,ST01200,PRD392301,SUP0009,DC_MUM,Modern Trade,B478364,LOT43239,11,WH05,In Stock,Cancelled,Distributor Portal,17-07-2024 21:05
01,Jan,2019,National supermarket chains,Stain Removal,Fabric Whitener,Unknown,U,7290002921233,200,ML,"6,255",24,West,Gujarat,Ahmedabad,ST00855,PRD458884,SUP0012,DC_MUM,E-Commerce,B552609,LOT40072,14,WH01,In Stock,Completed,Retail POS,04-11-2024 09:24
01,Jan,2019,National supermarket chains,Laundry Detergents,Pods,Unknown,F,7290006660350,1000,ML,"2,658",11,West,Maharashtra,Pune,ST00783,PRD814480,SUP0093,DC_MUM,Wholesale,B958829,LOT19909,8,WH01,In Stock,Completed,SAP ECC,26-04-2024 05:14
01,Jan,2019,National supermarket chains,Dishwashing,Gel,Y,Y,7290109920153,840,GR,"34,510",123,South,Tamil Nadu,Coimbatore,ST01134,PRD489882,SUP0024,DC_KOL,Modern Trade,B801157,LOT56025,2,WH02,In Stock,Completed,SAP S/4HANA,31-08-2024 13:53
01,Jan,2019,National supermarket chains,Laundry Detergents,Liquid,R,V,8410104150143,12,EACH,330,1,South,Karnataka,Mysuru,ST00684,PRD696684,SUP0033,DC_DEL,Retail,B667118,LOT72456,4,WH01,In Stock,Completed,Distributor Portal,24-01-2024 03:23
01,Jan,2019,National supermarket chains,Laundry Detergents,Pods,S,S,7290003015597,250,ML,369,2,West,Gujarat,Ahmedabad,ST00963,PRD391056,SUP0078,DC_KOL,Modern Trade,B224607,LOT89172,13,WH05,In Stock,Completed,Distributor Portal,13-06-2024 17:14
01,Jan,2019,National supermarket chains,Surface Cleaners,Multipurpose,Y,I,3045201106004,150,ML,"3,698",15,South,Tamil Nadu,Madurai,ST00864,PRD723237,SUP0043,DC_DEL,Wholesale,B588767,LOT62515,6,WH05,Out of Stock,Cancelled,Distributor Portal,29-07-2024 14:25
01,Jan,2019,National supermarket chains,Stain Removal,Stain Remover,Y,I,3045201107001,150,ML,"2,674",11,North,Uttar Pradesh,Lucknow,ST01226,PRD604805,SUP0082,DC_KOL,Modern Trade,B530947,LOT14152,8,WH03,In Stock,Pending,Retail POS,14-06-2024 10:15
01,Jan,2019,National supermarket chains,Air Care,Diffuser,Y,I,3045201108008,150,ML,"2,173",9,West,Gujarat,Ahmedabad,ST00168,PRD468448,SUP0118,DC_KOL,Retail,B618396,LOT41897,6,WH03,In Stock,Returned,Distributor Portal,03-04-2024 05:31
01,Jan,2019,National supermarket chains,Stain Removal,Stain Remover,H,C,4015000031394,250,ML," 1,25,229 ",765,North,Delhi,New Delhi,ST00086,PRD515918,SUP0005,DC_MUM,Modern Trade,B380023,LOT91499,10,WH01,Low Stock,Completed,SAP ECC,03-11-2024 12:40
01,Jan,2019,National supermarket chains,Stain Removal,Fabric Whitener,Y,A,48256214758,1000,GR,"20,398",101,North,Punjab,Ludhiana,ST00849,PRD408741,SUP0079,DC_DEL,Retail,B700891,LOT35039,8,WH04,In Stock,Completed,SAP S/4HANA,18-02-2024 18:31
01,Jan,2019,National supermarket chains,Stain Removal,Stain Remover,Y,A,7290002921332,75,GR,"50,159",352,Central,Chhattisgarh,Raipur,ST01075,PRD646731,SUP0071,DC_BLR,E-Commerce,B780024,LOT68305,13,WH05,Reserved,Completed,SAP S/4HANA,15-12-2024 17:09
01,Jan,2019,National supermarket chains,Surface Cleaners,Kitchen,G,Z_,7297174000025,40,GR,260,2,South,Tamil Nadu,Madurai,ST01136,PRD577922,SUP0089,DC_BLR,Modern Trade,B183848,LOT26985,2,WH01,Low Stock,Completed,SAP ECC,13-04-2024 01:12
01,Jan,2019,National supermarket chains,Laundry Detergents,Liquid,R,V,7290108200201,1350,GR,"91,244",296,East,West Bengal,Kolkata,ST01487,PRD488377,SUP0014,DC_BLR,Retail,B420526,LOT47379,7,WH03,In Stock,Completed,SAP ECC,14-09-2024 12:02
01,Jan,2019,National supermarket chains,Stain Removal,Stain Remover,R,V,7290108200218,1350,GR," 1,49,882 ",487,East,West Bengal,Kolkata,ST00442,PRD848923,SUP0116,DC_MUM,Retail,B766788,LOT98719,3,WH05,In Stock,Returned,Distributor Portal,15-10-2024 20:36
01,Jan,2019,National supermarket chains,Surface Cleaners,Bathroom,R,V,7290108200225,470,GR," 4,00,396 ","3,178",South,Andhra Pradesh,Vijayawada,ST00271,PRD647704,SUP0104,DC_BLR,Wholesale,B588874,LOT39375,7,WH02,In Stock,Pending,SAP S/4HANA,08-11-2024 06:03
01,Jan,2019,National supermarket chains,Stain Removal,Color Care,R,V,7290108200232,470,GR," 4,49,507 ","3,603",West,Goa,Panaji,ST00344,PRD268709,SUP0036,DC_KOL,Wholesale,B713932,LOT71765,4,WH03,In Stock,Completed,Distributor Portal,03-07-2024 18:36
01,Jan,2019,National supermarket chains,Laundry Detergents,Pods,R,V,7290108201574,1620,GR,"1,959",6,Central,Madhya Pradesh,Indore,ST01207,PRD343627,SUP0035,DC_MUM,Modern Trade,B183787,LOT73195,13,WH02,In Stock,Completed,Retail POS,08-06-2024 18:54
01,Jan,2019,National supermarket chains,Stain Removal,Stain Remover,R,V,7290108201857,1620,GR,"8,086",25,East,Odisha,Bhubaneswar,ST00503,PRD516515,SUP0108,DC_BLR,Modern Trade,B607354,LOT94393,3,WH05,In Stock,Completed,Distributor Portal,12-02-2024 23:17
01,Jan,2019,National supermarket chains,Laundry Detergents,Pods,S,S,7290005427411,800,GR,600,3,Central,Madhya Pradesh,Indore,ST01034,PRD227685,SUP0050,DC_MUM,Modern Trade,B861798,LOT17406,4,WH04,Reserved,Completed,Distributor Portal,04-12-2024 03:15
01,Jan,2019,National supermarket chains,Dishwashing,Liquid,S,S,7290108351491,720,GR,"69,409",368,West,Maharashtra,Mumbai,ST00494,PRD893666,SUP0088,DC_KOL,Retail,B734779,LOT40036,12,WH01,In Stock,Completed,Retail POS,25-03-2024 17:25
01,Jan,2019,National supermarket chains,Personal Hygiene,Wipes,U,R,7290000339191,350,GR," 1,44,291 ",744,East,West Bengal,Kolkata,ST01258,PRD073053,SUP0079,DC_MUM,E-Commerce,B180563,LOT72169,11,WH01,Low Stock,Completed,SAP S/4HANA,30-07-2024 20:28
01,Jan,2019,National supermarket chains,Stain Removal,Fabric Whitener,L,M,7291025039646,750,ML,"4,401",44,South,Tamil Nadu,Coimbatore,ST01322,PRD539575,SUP0011,DC_BLR,Modern Trade,B866923,LOT30212,5,WH04,In Stock,Returned,Retail POS,28-01-2024 10:50
01,Jan,2019,National supermarket chains,Stain Removal,Color Care,O,W,7290015299343,750,ML,387,3,South,Tamil Nadu,Coimbatore,ST00244,PRD340509,SUP0024,DC_MUM,Retail,B846914,LOT34213,14,WH01,Low Stock,Pending,Distributor Portal,02-04-2024 20:29
01,Jan,2019,National supermarket chains,Stain Removal,Stain Remover,R,V,7290101864127,750,ML," 4,57,922 ","3,019",North,Delhi,New Delhi,ST01375,PRD658782,SUP0075,DC_CHN,Retail,B677345,LOT18221,2,WH01,In Stock,Completed,Distributor Portal,02-05-2024 04:55
01,Jan,2019,National supermarket chains,Personal Hygiene,Wipes,R,V,7290101865698,300,ML,"30,987",125,South,Karnataka,Bengaluru,ST00267,PRD816492,SUP0044,DC_BLR,Retail,B908345,LOT99501,5,WH02,In Stock,Completed,Distributor Portal,25-12-2024 05:07
01,Jan,2019,National supermarket chains,Air Care,Diffuser,S,S,7290000286907,750,ML,"43,159",153,South,Telangana,Hyderabad,ST00893,PRD566921,SUP0051,DC_KOL,Retail,B474419,LOT77744,7,WH01,Low Stock,Completed,Distributor Portal,02-01-2024 14:54
01,Jan,2019,National supermarket chains,Stain Removal,Color Care,S,S,7290000286921,750,ML," 1,38,949 ","1,060",East,Odisha,Bhubaneswar,ST00201,PRD990025,SUP0017,DC_DEL,Modern Trade,B203384,LOT43383,6,WH02,In Stock,Completed,SAP ECC,03-02-2024 15:36
01,Jan,2019,National supermarket chains,Laundry Detergents,Liquid,S,S,7290003015580,700,ML,209,1,Central,Madhya Pradesh,Indore,ST00239,PRD368395,SUP0070,DC_MUM,Retail,B316765,LOT48557,14,WH01,In Stock,Completed,SAP ECC,13-09-2024 02:47
01,Jan,2019,National supermarket chains,Air Care,Freshener,S,S,7290005430602,750,ML," 5,80,324 ","3,391",West,Maharashtra,Mumbai,ST01358,PRD014790,SUP0085,DC_MUM,E-Commerce,B378996,LOT36932,6,WH01,In Stock,Cancelled,Distributor Portal,13-11-2024 03:50
